sample_id,subject,video,timestamp,relative_time_bin,target_valence,target_arousal
predict3_V01_T001,predict3,1,1,0,128,128
predict3_V01_T002,predict3,1,2,0,128,128
predict3_V01_T003,predict3,1,3,0,128,128
predict3_V01_T004,predict3,1,4,0,128,128
predict3_V01_T005,predict3,1,5,0,128,128
predict3_V01_T006,predict3,1,6,0,128,128
predict3_V01_T007,predict3,1,7,0,128,128
predict3_V01_T008,predict3,1,8,0,128,128
predict3_V01_T009,predict3,1,9,0,128,131
predict3_V01_T010,predict3,1,10,0,151,156
predict3_V01_T011,predict3,1,11,0,151,156
predict3_V01_T012,predict3,1,12,0,151,156
predict3_V01_T013,predict3,1,13,0,151,156
predict3_V01_T014,predict3,1,14,1,151,156
predict3_V01_T015,predict3,1,15,1,151,156
predict3_V01_T016,predict3,1,16,1,151,156
predict3_V01_T017,predict3,1,17,1,151,156
predict3_V01_T018,predict3,1,18,1,151,156
predict3_V01_T019,predict3,1,19,1,151,156
predict3_V01_T020,predict3,1,20,1,151,156
predict3_V01_T021,predict3,1,21,1,151,156
predict3_V01_T022,predict3,1,22,1,151,156
predict3_V01_T023,predict3,1,23,1,151,156
predict3_V01_T024,predict3,1,24,1,151,156
predict3_V01_T025,predict3,1,25,1,151,156
predict3_V01_T026,predict3,1,26,1,151,156
predict3_V01_T027,predict3,1,27,2,151,156
predict3_V01_T028,predict3,1,28,2,151,156
predict3_V01_T029,predict3,1,29,2,157,205
predict3_V01_T030,predict3,1,30,2,164,179
predict3_V01_T031,predict3,1,31,2,192,166
predict3_V01_T032,predict3,1,32,2,192,151
predict3_V01_T033,predict3,1,33,2,192,151
predict3_V01_T034,predict3,1,34,2,192,151
predict3_V01_T035,predict3,1,35,2,192,151
predict3_V01_T036,predict3,1,36,2,192,151
predict3_V01_T037,predict3,1,37,2,192,151
predict3_V01_T038,predict3,1,38,2,192,151
predict3_V01_T039,predict3,1,39,2,192,151
predict3_V01_T040,predict3,1,40,2,192,151
predict3_V01_T041,predict3,1,41,3,192,151
predict3_V01_T042,predict3,1,42,3,192,151
predict3_V01_T043,predict3,1,43,3,192,151
predict3_V01_T044,predict3,1,44,3,192,151
predict3_V01_T045,predict3,1,45,3,192,151
predict3_V01_T046,predict3,1,46,3,192,151
predict3_V01_T047,predict3,1,47,3,192,151
predict3_V01_T048,predict3,1,48,3,192,151
predict3_V01_T049,predict3,1,49,3,192,151
predict3_V01_T050,predict3,1,50,3,192,151
predict3_V01_T051,predict3,1,51,3,192,151
predict3_V01_T052,predict3,1,52,3,192,151
predict3_V01_T053,predict3,1,53,3,192,151
predict3_V01_T054,predict3,1,54,4,192,151
predict3_V01_T055,predict3,1,55,4,192,151
predict3_V01_T056,predict3,1,56,4,192,151
predict3_V01_T057,predict3,1,57,4,192,151
predict3_V01_T058,predict3,1,58,4,192,151
predict3_V01_T059,predict3,1,59,4,192,151
predict3_V01_T060,predict3,1,60,4,192,151
predict3_V01_T061,predict3,1,61,4,192,151
predict3_V01_T062,predict3,1,62,4,192,151
predict3_V01_T063,predict3,1,63,4,153,159
predict3_V01_T064,predict3,1,64,4,175,160
predict3_V01_T065,predict3,1,65,4,175,160
predict3_V01_T066,predict3,1,66,4,175,160
predict3_V01_T067,predict3,1,67,4,175,160
predict3_V01_T068,predict3,1,68,5,175,160
predict3_V01_T069,predict3,1,69,5,175,160
predict3_V01_T070,predict3,1,70,5,175,160
predict3_V01_T071,predict3,1,71,5,175,160
predict3_V01_T072,predict3,1,72,5,175,160
predict3_V01_T073,predict3,1,73,5,175,160
predict3_V01_T074,predict3,1,74,5,175,160
predict3_V01_T075,predict3,1,75,5,175,160
predict3_V01_T076,predict3,1,76,5,175,160
predict3_V01_T077,predict3,1,77,5,175,160
predict3_V01_T078,predict3,1,78,5,175,160
predict3_V01_T079,predict3,1,79,5,175,160
predict3_V01_T080,predict3,1,80,5,175,160
predict3_V01_T081,predict3,1,81,6,175,160
predict3_V01_T082,predict3,1,82,6,175,160
predict3_V01_T083,predict3,1,83,6,175,160
predict3_V01_T084,predict3,1,84,6,175,160
predict3_V01_T085,predict3,1,85,6,156,186
predict3_V01_T086,predict3,1,86,6,156,186
predict3_V01_T087,predict3,1,87,6,156,186
predict3_V01_T088,predict3,1,88,6,156,186
predict3_V01_T089,predict3,1,89,6,172,164
predict3_V01_T090,predict3,1,90,6,175,164
predict3_V01_T091,predict3,1,91,6,175,164
predict3_V01_T092,predict3,1,92,6,189,150
predict3_V01_T093,predict3,1,93,6,202,143
predict3_V01_T094,predict3,1,94,6,202,143
predict3_V01_T095,predict3,1,95,7,202,143
predict3_V01_T096,predict3,1,96,7,202,143
predict3_V01_T097,predict3,1,97,7,202,143
predict3_V01_T098,predict3,1,98,7,202,143
predict3_V01_T099,predict3,1,99,7,202,143
predict3_V01_T100,predict3,1,100,7,202,143
predict3_V01_T101,predict3,1,101,7,202,143
predict3_V01_T102,predict3,1,102,7,202,143
predict3_V01_T103,predict3,1,103,7,202,143
predict3_V01_T104,predict3,1,104,7,202,143
predict3_V01_T105,predict3,1,105,7,202,143
predict3_V01_T106,predict3,1,106,7,202,143
predict3_V01_T107,predict3,1,107,7,202,143
predict3_V01_T108,predict3,1,108,8,202,143
predict3_V01_T109,predict3,1,109,8,202,143
predict3_V01_T110,predict3,1,110,8,202,143
predict3_V01_T111,predict3,1,111,8,202,143
predict3_V01_T112,predict3,1,112,8,202,143
predict3_V01_T113,predict3,1,113,8,202,143
predict3_V01_T114,predict3,1,114,8,202,143
predict3_V01_T115,predict3,1,115,8,202,143
predict3_V01_T116,predict3,1,116,8,188,155
predict3_V01_T117,predict3,1,117,8,160,155
predict3_V01_T118,predict3,1,118,8,160,155
predict3_V01_T119,predict3,1,119,8,160,155
predict3_V01_T120,predict3,1,120,8,160,155
predict3_V01_T121,predict3,1,121,8,160,155
predict3_V01_T122,predict3,1,122,9,160,155
predict3_V01_T123,predict3,1,123,9,160,155
predict3_V01_T124,predict3,1,124,9,160,155
predict3_V01_T125,predict3,1,125,9,160,155
predict3_V01_T126,predict3,1,126,9,160,155
predict3_V01_T127,predict3,1,127,9,160,155
predict3_V01_T128,predict3,1,128,9,160,155
predict3_V01_T129,predict3,1,129,9,160,155
predict3_V01_T130,predict3,1,130,9,160,155
predict3_V01_T131,predict3,1,131,9,160,143
predict3_V01_T132,predict3,1,132,9,160,143
predict3_V01_T133,predict3,1,133,9,160,143
predict3_V01_T134,predict3,1,134,9,160,143
predict3_V02_T000,predict3,2,0,0,128,128
predict3_V02_T001,predict3,2,1,0,128,128
predict3_V02_T002,predict3,2,2,0,128,128
predict3_V02_T003,predict3,2,3,0,128,128
predict3_V02_T004,predict3,2,4,0,128,128
predict3_V02_T005,predict3,2,5,0,128,128
predict3_V02_T006,predict3,2,6,0,128,128
predict3_V02_T007,predict3,2,7,0,128,128
predict3_V02_T008,predict3,2,8,0,128,128
predict3_V02_T009,predict3,2,9,0,165,145
predict3_V02_T010,predict3,2,10,0,141,190
predict3_V02_T011,predict3,2,11,0,161,190
predict3_V02_T012,predict3,2,12,0,161,190
predict3_V02_T013,predict3,2,13,0,161,190
predict3_V02_T014,predict3,2,14,1,161,190
predict3_V02_T015,predict3,2,15,1,161,190
predict3_V02_T016,predict3,2,16,1,161,190
predict3_V02_T017,predict3,2,17,1,161,190
predict3_V02_T018,predict3,2,18,1,161,190
predict3_V02_T019,predict3,2,19,1,161,190
predict3_V02_T020,predict3,2,20,1,161,190
predict3_V02_T021,predict3,2,21,1,161,190
predict3_V02_T022,predict3,2,22,1,161,190
predict3_V02_T023,predict3,2,23,1,161,190
predict3_V02_T024,predict3,2,24,1,161,190
predict3_V02_T025,predict3,2,25,1,161,190
predict3_V02_T026,predict3,2,26,1,161,190
predict3_V02_T027,predict3,2,27,1,161,190
predict3_V02_T028,predict3,2,28,2,161,190
predict3_V02_T029,predict3,2,29,2,161,190
predict3_V02_T030,predict3,2,30,2,161,190
predict3_V02_T031,predict3,2,31,2,161,190
predict3_V02_T032,predict3,2,32,2,161,190
predict3_V02_T033,predict3,2,33,2,161,190
predict3_V02_T034,predict3,2,34,2,161,190
predict3_V02_T035,predict3,2,35,2,161,190
predict3_V02_T036,predict3,2,36,2,161,190
predict3_V02_T037,predict3,2,37,2,161,190
predict3_V02_T038,predict3,2,38,2,161,190
predict3_V02_T039,predict3,2,39,2,161,190
predict3_V02_T040,predict3,2,40,2,161,190
predict3_V02_T041,predict3,2,41,2,144,190
predict3_V02_T042,predict3,2,42,3,109,190
predict3_V02_T043,predict3,2,43,3,113,150
predict3_V02_T044,predict3,2,44,3,128,112
predict3_V02_T045,predict3,2,45,3,128,112
predict3_V02_T046,predict3,2,46,3,128,112
predict3_V02_T047,predict3,2,47,3,128,112
predict3_V02_T048,predict3,2,48,3,128,112
predict3_V02_T049,predict3,2,49,3,128,112
predict3_V02_T050,predict3,2,50,3,128,112
predict3_V02_T051,predict3,2,51,3,102,101
predict3_V02_T052,predict3,2,52,3,102,92
predict3_V02_T053,predict3,2,53,3,64,58
predict3_V02_T054,predict3,2,54,3,64,58
predict3_V02_T055,predict3,2,55,4,64,58
predict3_V02_T056,predict3,2,56,4,64,58
predict3_V02_T057,predict3,2,57,4,64,58
predict3_V02_T058,predict3,2,58,4,64,58
predict3_V02_T059,predict3,2,59,4,64,58
predict3_V02_T060,predict3,2,60,4,64,58
predict3_V02_T061,predict3,2,61,4,64,58
predict3_V02_T062,predict3,2,62,4,64,58
predict3_V02_T063,predict3,2,63,4,64,58
predict3_V02_T064,predict3,2,64,4,64,58
predict3_V02_T065,predict3,2,65,4,64,58
predict3_V02_T066,predict3,2,66,4,64,58
predict3_V02_T067,predict3,2,67,4,64,58
predict3_V02_T068,predict3,2,68,4,64,58
predict3_V02_T069,predict3,2,69,5,64,58
predict3_V02_T070,predict3,2,70,5,64,58
predict3_V02_T071,predict3,2,71,5,64,58
predict3_V02_T072,predict3,2,72,5,64,58
predict3_V02_T073,predict3,2,73,5,64,58
predict3_V02_T074,predict3,2,74,5,64,58
predict3_V02_T075,predict3,2,75,5,64,58
predict3_V02_T076,predict3,2,76,5,64,58
predict3_V02_T077,predict3,2,77,5,64,58
predict3_V02_T078,predict3,2,78,5,64,58
predict3_V02_T079,predict3,2,79,5,64,58
predict3_V02_T080,predict3,2,80,5,64,58
predict3_V02_T081,predict3,2,81,5,64,58
predict3_V02_T082,predict3,2,82,5,64,58
predict3_V02_T083,predict3,2,83,6,64,58
predict3_V02_T084,predict3,2,84,6,64,58
predict3_V02_T085,predict3,2,85,6,27,105
predict3_V02_T086,predict3,2,86,6,25,87
predict3_V02_T087,predict3,2,87,6,25,87
predict3_V02_T088,predict3,2,88,6,25,87
predict3_V02_T089,predict3,2,89,6,25,87
predict3_V02_T090,predict3,2,90,6,25,87
predict3_V02_T091,predict3,2,91,6,25,87
predict3_V02_T092,predict3,2,92,6,25,87
predict3_V02_T093,predict3,2,93,6,25,87
predict3_V02_T094,predict3,2,94,6,25,87
predict3_V02_T095,predict3,2,95,6,25,87
predict3_V02_T096,predict3,2,96,7,25,87
predict3_V02_T097,predict3,2,97,7,25,87
predict3_V02_T098,predict3,2,98,7,25,87
predict3_V02_T099,predict3,2,99,7,25,87
predict3_V02_T100,predict3,2,100,7,25,87
predict3_V02_T101,predict3,2,101,7,25,87
predict3_V02_T102,predict3,2,102,7,25,87
predict3_V02_T103,predict3,2,103,7,25,87
predict3_V02_T104,predict3,2,104,7,25,87
predict3_V02_T105,predict3,2,105,7,25,87
predict3_V02_T106,predict3,2,106,7,25,87
predict3_V02_T107,predict3,2,107,7,25,87
predict3_V02_T108,predict3,2,108,7,25,87
predict3_V02_T109,predict3,2,109,7,25,87
predict3_V02_T110,predict3,2,110,8,25,87
predict3_V02_T111,predict3,2,111,8,25,87
predict3_V02_T112,predict3,2,112,8,14,87
predict3_V02_T113,predict3,2,113,8,14,87
predict3_V02_T114,predict3,2,114,8,14,87
predict3_V02_T115,predict3,2,115,8,14,87
predict3_V02_T116,predict3,2,116,8,14,87
predict3_V02_T117,predict3,2,117,8,14,87
predict3_V02_T118,predict3,2,118,8,14,87
predict3_V02_T119,predict3,2,119,8,14,87
predict3_V02_T120,predict3,2,120,8,14,87
predict3_V02_T121,predict3,2,121,8,14,87
predict3_V02_T122,predict3,2,122,8,14,87
predict3_V02_T123,predict3,2,123,8,14,87
predict3_V02_T124,predict3,2,124,9,14,87
predict3_V02_T125,predict3,2,125,9,14,87
predict3_V02_T126,predict3,2,126,9,14,87
predict3_V02_T127,predict3,2,127,9,14,87
predict3_V02_T128,predict3,2,128,9,14,87
predict3_V02_T129,predict3,2,129,9,14,86
predict3_V02_T130,predict3,2,130,9,14,73
predict3_V02_T131,predict3,2,131,9,14,73
predict3_V02_T132,predict3,2,132,9,14,73
predict3_V02_T133,predict3,2,133,9,14,73
predict3_V02_T134,predict3,2,134,9,14,73
predict3_V02_T135,predict3,2,135,9,14,73
predict3_V02_T136,predict3,2,136,9,14,73
predict3_V03_T000,predict3,3,0,0,128,128
predict3_V03_T001,predict3,3,1,0,128,128
predict3_V03_T002,predict3,3,2,0,128,128
predict3_V03_T003,predict3,3,3,0,128,128
predict3_V03_T004,predict3,3,4,0,128,128
predict3_V03_T005,predict3,3,5,0,128,128
predict3_V03_T006,predict3,3,6,0,128,128
predict3_V03_T007,predict3,3,7,0,128,128
predict3_V03_T008,predict3,3,8,0,128,128
predict3_V03_T009,predict3,3,9,1,128,128
predict3_V03_T010,predict3,3,10,1,128,128
predict3_V03_T011,predict3,3,11,1,124,144
predict3_V03_T012,predict3,3,12,1,109,144
predict3_V03_T013,predict3,3,13,1,109,144
predict3_V03_T014,predict3,3,14,1,101,163
predict3_V03_T015,predict3,3,15,1,101,163
predict3_V03_T016,predict3,3,16,1,83,163
predict3_V03_T017,predict3,3,17,1,83,163
predict3_V03_T018,predict3,3,18,2,83,163
predict3_V03_T019,predict3,3,19,2,83,163
predict3_V03_T020,predict3,3,20,2,83,163
predict3_V03_T021,predict3,3,21,2,83,163
predict3_V03_T022,predict3,3,22,2,83,163
predict3_V03_T023,predict3,3,23,2,83,163
predict3_V03_T024,predict3,3,24,2,83,163
predict3_V03_T025,predict3,3,25,2,83,163
predict3_V03_T026,predict3,3,26,2,83,163
predict3_V03_T027,predict3,3,27,3,83,163
predict3_V03_T028,predict3,3,28,3,83,163
predict3_V03_T029,predict3,3,29,3,83,163
predict3_V03_T030,predict3,3,30,3,83,163
predict3_V03_T031,predict3,3,31,3,83,163
predict3_V03_T032,predict3,3,32,3,83,163
predict3_V03_T033,predict3,3,33,3,83,163
predict3_V03_T034,predict3,3,34,3,58,163
predict3_V03_T035,predict3,3,35,3,58,163
predict3_V03_T036,predict3,3,36,4,58,163
predict3_V03_T037,predict3,3,37,4,58,163
predict3_V03_T038,predict3,3,38,4,58,163
predict3_V03_T039,predict3,3,39,4,58,163
predict3_V03_T040,predict3,3,40,4,58,163
predict3_V03_T041,predict3,3,41,4,58,163
predict3_V03_T042,predict3,3,42,4,58,163
predict3_V03_T043,predict3,3,43,4,58,163
predict3_V03_T044,predict3,3,44,4,58,163
predict3_V03_T045,predict3,3,45,5,58,163
predict3_V03_T046,predict3,3,46,5,58,163
predict3_V03_T047,predict3,3,47,5,42,190
predict3_V03_T048,predict3,3,48,5,42,190
predict3_V03_T049,predict3,3,49,5,42,190
predict3_V03_T050,predict3,3,50,5,42,190
predict3_V03_T051,predict3,3,51,5,42,180
predict3_V03_T052,predict3,3,52,5,42,180
predict3_V03_T053,predict3,3,53,5,42,180
predict3_V03_T054,predict3,3,54,6,42,180
predict3_V03_T055,predict3,3,55,6,42,180
predict3_V03_T056,predict3,3,56,6,42,180
predict3_V03_T057,predict3,3,57,6,42,180
predict3_V03_T058,predict3,3,58,6,42,180
predict3_V03_T059,predict3,3,59,6,42,180
predict3_V03_T060,predict3,3,60,6,42,180
predict3_V03_T061,predict3,3,61,6,42,180
predict3_V03_T062,predict3,3,62,6,42,180
predict3_V03_T063,predict3,3,63,7,42,180
predict3_V03_T064,predict3,3,64,7,51,177
predict3_V03_T065,predict3,3,65,7,51,177
predict3_V03_T066,predict3,3,66,7,51,177
predict3_V03_T067,predict3,3,67,7,51,177
predict3_V03_T068,predict3,3,68,7,51,177
predict3_V03_T069,predict3,3,69,7,51,177
predict3_V03_T070,predict3,3,70,7,51,177
predict3_V03_T071,predict3,3,71,7,51,177
predict3_V03_T072,predict3,3,72,8,51,177
predict3_V03_T073,predict3,3,73,8,51,177
predict3_V03_T074,predict3,3,74,8,51,177
predict3_V03_T075,predict3,3,75,8,51,177
predict3_V03_T076,predict3,3,76,8,51,177
predict3_V03_T077,predict3,3,77,8,51,177
predict3_V03_T078,predict3,3,78,8,71,167
predict3_V03_T079,predict3,3,79,8,87,156
predict3_V03_T080,predict3,3,80,8,114,156
predict3_V03_T081,predict3,3,81,9,114,156
predict3_V03_T082,predict3,3,82,9,114,156
predict3_V03_T083,predict3,3,83,9,114,156
predict3_V03_T084,predict3,3,84,9,114,156
predict3_V03_T085,predict3,3,85,9,81,176
predict3_V03_T086,predict3,3,86,9,4,190
predict3_V03_T087,predict3,3,87,9,1,190
predict3_V03_T088,predict3,3,88,9,21,190
predict3_V03_T089,predict3,3,89,9,21,190
predict3_V04_T000,predict3,4,0,0,128,128
predict3_V04_T001,predict3,4,1,0,128,128
predict3_V04_T002,predict3,4,2,0,128,131
predict3_V04_T003,predict3,4,3,0,156,167
predict3_V04_T004,predict3,4,4,0,156,170
predict3_V04_T005,predict3,4,5,0,206,200
predict3_V04_T006,predict3,4,6,0,200,210
predict3_V04_T007,predict3,4,7,0,200,210
predict3_V04_T008,predict3,4,8,1,200,210
predict3_V04_T009,predict3,4,9,1,200,210
predict3_V04_T010,predict3,4,10,1,178,223
predict3_V04_T011,predict3,4,11,1,217,223
predict3_V04_T012,predict3,4,12,1,217,223
predict3_V04_T013,predict3,4,13,1,217,223
predict3_V04_T014,predict3,4,14,1,221,211
predict3_V04_T015,predict3,4,15,1,221,211
predict3_V04_T016,predict3,4,16,2,221,211
predict3_V04_T017,predict3,4,17,2,221,211
predict3_V04_T018,predict3,4,18,2,221,211
predict3_V04_T019,predict3,4,19,2,221,211
predict3_V04_T020,predict3,4,20,2,221,211
predict3_V04_T021,predict3,4,21,2,221,211
predict3_V04_T022,predict3,4,22,2,221,211
predict3_V04_T023,predict3,4,23,2,219,217
predict3_V04_T024,predict3,4,24,3,228,201
predict3_V04_T025,predict3,4,25,3,228,201
predict3_V04_T026,predict3,4,26,3,228,201
predict3_V04_T027,predict3,4,27,3,228,201
predict3_V04_T028,predict3,4,28,3,228,201
predict3_V04_T029,predict3,4,29,3,228,201
predict3_V04_T030,predict3,4,30,3,228,201
predict3_V04_T031,predict3,4,31,3,228,201
predict3_V04_T032,predict3,4,32,4,228,201
predict3_V04_T033,predict3,4,33,4,228,201
predict3_V04_T034,predict3,4,34,4,228,201
predict3_V04_T035,predict3,4,35,4,228,201
predict3_V04_T036,predict3,4,36,4,228,201
predict3_V04_T037,predict3,4,37,4,228,201
predict3_V04_T038,predict3,4,38,4,210,201
predict3_V04_T039,predict3,4,39,4,206,201
predict3_V04_T040,predict3,4,40,5,206,201
predict3_V04_T041,predict3,4,41,5,206,201
predict3_V04_T042,predict3,4,42,5,206,201
predict3_V04_T043,predict3,4,43,5,206,201
predict3_V04_T044,predict3,4,44,5,206,201
predict3_V04_T045,predict3,4,45,5,206,201
predict3_V04_T046,predict3,4,46,5,206,201
predict3_V04_T047,predict3,4,47,5,206,201
predict3_V04_T048,predict3,4,48,6,206,201
predict3_V04_T049,predict3,4,49,6,179,216
predict3_V04_T050,predict3,4,50,6,184,196
predict3_V04_T051,predict3,4,51,6,195,196
predict3_V04_T052,predict3,4,52,6,197,184
predict3_V04_T053,predict3,4,53,6,214,184
predict3_V04_T054,predict3,4,54,6,214,184
predict3_V04_T055,predict3,4,55,6,214,184
predict3_V04_T056,predict3,4,56,7,214,184
predict3_V04_T057,predict3,4,57,7,214,184
predict3_V04_T058,predict3,4,58,7,214,184
predict3_V04_T059,predict3,4,59,7,214,184
predict3_V04_T060,predict3,4,60,7,214,184
predict3_V04_T061,predict3,4,61,7,214,184
predict3_V04_T062,predict3,4,62,7,214,184
predict3_V04_T063,predict3,4,63,7,214,184
predict3_V04_T064,predict3,4,64,8,208,205
predict3_V04_T065,predict3,4,65,8,208,205
predict3_V04_T066,predict3,4,66,8,208,205
predict3_V04_T067,predict3,4,67,8,208,205
predict3_V04_T068,predict3,4,68,8,208,205
predict3_V04_T069,predict3,4,69,8,208,205
predict3_V04_T070,predict3,4,70,8,208,205
predict3_V04_T071,predict3,4,71,8,208,205
predict3_V04_T072,predict3,4,72,9,208,205
predict3_V04_T073,predict3,4,73,9,208,205
predict3_V04_T074,predict3,4,74,9,208,205
predict3_V04_T075,predict3,4,75,9,208,205
predict3_V04_T076,predict3,4,76,9,224,198
predict3_V04_T077,predict3,4,77,9,224,198
predict3_V04_T078,predict3,4,78,9,147,232
predict3_V05_T000,predict3,5,0,0,128,128
predict3_V05_T001,predict3,5,1,0,128,128
predict3_V05_T002,predict3,5,2,0,128,128
predict3_V05_T003,predict3,5,3,0,128,128
predict3_V05_T004,predict3,5,4,0,152,128
predict3_V05_T005,predict3,5,5,0,163,128
predict3_V05_T006,predict3,5,6,0,163,152
predict3_V05_T007,predict3,5,7,0,162,162
predict3_V05_T008,predict3,5,8,0,162,162
predict3_V05_T009,predict3,5,9,0,162,162
predict3_V05_T010,predict3,5,10,0,162,162
predict3_V05_T011,predict3,5,11,0,162,162
predict3_V05_T012,predict3,5,12,0,162,162
predict3_V05_T013,predict3,5,13,0,162,162
predict3_V05_T014,predict3,5,14,1,162,162
predict3_V05_T015,predict3,5,15,1,158,199
predict3_V05_T016,predict3,5,16,1,156,199
predict3_V05_T017,predict3,5,17,1,156,199
predict3_V05_T018,predict3,5,18,1,156,199
predict3_V05_T019,predict3,5,19,1,156,199
predict3_V05_T020,predict3,5,20,1,156,199
predict3_V05_T021,predict3,5,21,1,156,199
predict3_V05_T022,predict3,5,22,1,156,199
predict3_V05_T023,predict3,5,23,1,156,199
predict3_V05_T024,predict3,5,24,1,156,199
predict3_V05_T025,predict3,5,25,1,156,199
predict3_V05_T026,predict3,5,26,1,156,199
predict3_V05_T027,predict3,5,27,2,156,199
predict3_V05_T028,predict3,5,28,2,156,199
predict3_V05_T029,predict3,5,29,2,156,199
predict3_V05_T030,predict3,5,30,2,175,186
predict3_V05_T031,predict3,5,31,2,175,186
predict3_V05_T032,predict3,5,32,2,175,186
predict3_V05_T033,predict3,5,33,2,175,186
predict3_V05_T034,predict3,5,34,2,175,186
predict3_V05_T035,predict3,5,35,2,175,186
predict3_V05_T036,predict3,5,36,2,175,186
predict3_V05_T037,predict3,5,37,2,175,186
predict3_V05_T038,predict3,5,38,2,175,186
predict3_V05_T039,predict3,5,39,2,175,186
predict3_V05_T040,predict3,5,40,2,175,186
predict3_V05_T041,predict3,5,41,3,175,186
predict3_V05_T042,predict3,5,42,3,175,186
predict3_V05_T043,predict3,5,43,3,175,186
predict3_V05_T044,predict3,5,44,3,168,199
predict3_V05_T045,predict3,5,45,3,169,199
predict3_V05_T046,predict3,5,46,3,169,199
predict3_V05_T047,predict3,5,47,3,169,199
predict3_V05_T048,predict3,5,48,3,169,199
predict3_V05_T049,predict3,5,49,3,169,199
predict3_V05_T050,predict3,5,50,3,169,199
predict3_V05_T051,predict3,5,51,3,169,199
predict3_V05_T052,predict3,5,52,3,169,199
predict3_V05_T053,predict3,5,53,3,169,199
predict3_V05_T054,predict3,5,54,4,169,199
predict3_V05_T055,predict3,5,55,4,169,199
predict3_V05_T056,predict3,5,56,4,169,199
predict3_V05_T057,predict3,5,57,4,169,199
predict3_V05_T058,predict3,5,58,4,176,172
predict3_V05_T059,predict3,5,59,4,176,171
predict3_V05_T060,predict3,5,60,4,176,156
predict3_V05_T061,predict3,5,61,4,176,156
predict3_V05_T062,predict3,5,62,4,176,156
predict3_V05_T063,predict3,5,63,4,176,140
predict3_V05_T064,predict3,5,64,4,191,109
predict3_V05_T065,predict3,5,65,4,191,109
predict3_V05_T066,predict3,5,66,4,191,109
predict3_V05_T067,predict3,5,67,4,175,136
predict3_V05_T068,predict3,5,68,5,167,153
predict3_V05_T069,predict3,5,69,5,167,153
predict3_V05_T070,predict3,5,70,5,167,153
predict3_V05_T071,predict3,5,71,5,167,153
predict3_V05_T072,predict3,5,72,5,167,153
predict3_V05_T073,predict3,5,73,5,167,153
predict3_V05_T074,predict3,5,74,5,167,153
predict3_V05_T075,predict3,5,75,5,167,153
predict3_V05_T076,predict3,5,76,5,167,153
predict3_V05_T077,predict3,5,77,5,167,153
predict3_V05_T078,predict3,5,78,5,167,153
predict3_V05_T079,predict3,5,79,5,167,153
predict3_V05_T080,predict3,5,80,5,167,153
predict3_V05_T081,predict3,5,81,6,167,153
predict3_V05_T082,predict3,5,82,6,167,153
predict3_V05_T083,predict3,5,83,6,167,153
predict3_V05_T084,predict3,5,84,6,167,153
predict3_V05_T085,predict3,5,85,6,180,152
predict3_V05_T086,predict3,5,86,6,180,184
predict3_V05_T087,predict3,5,87,6,180,184
predict3_V05_T088,predict3,5,88,6,180,184
predict3_V05_T089,predict3,5,89,6,180,184
predict3_V05_T090,predict3,5,90,6,180,184
predict3_V05_T091,predict3,5,91,6,180,184
predict3_V05_T092,predict3,5,92,6,180,184
predict3_V05_T093,predict3,5,93,6,180,184
predict3_V05_T094,predict3,5,94,6,180,184
predict3_V05_T095,predict3,5,95,7,180,184
predict3_V05_T096,predict3,5,96,7,180,184
predict3_V05_T097,predict3,5,97,7,180,184
predict3_V05_T098,predict3,5,98,7,180,184
predict3_V05_T099,predict3,5,99,7,180,184
predict3_V05_T100,predict3,5,100,7,180,184
predict3_V05_T101,predict3,5,101,7,180,184
predict3_V05_T102,predict3,5,102,7,180,184
predict3_V05_T103,predict3,5,103,7,180,184
predict3_V05_T104,predict3,5,104,7,180,184
predict3_V05_T105,predict3,5,105,7,180,184
predict3_V05_T106,predict3,5,106,7,180,184
predict3_V05_T107,predict3,5,107,7,180,184
predict3_V05_T108,predict3,5,108,8,180,184
predict3_V05_T109,predict3,5,109,8,180,184
predict3_V05_T110,predict3,5,110,8,180,184
predict3_V05_T111,predict3,5,111,8,180,184
predict3_V05_T112,predict3,5,112,8,180,184
predict3_V05_T113,predict3,5,113,8,180,184
predict3_V05_T114,predict3,5,114,8,180,184
predict3_V05_T115,predict3,5,115,8,180,184
predict3_V05_T116,predict3,5,116,8,180,184
predict3_V05_T117,predict3,5,117,8,180,184
predict3_V05_T118,predict3,5,118,8,180,184
predict3_V05_T119,predict3,5,119,8,180,184
predict3_V05_T120,predict3,5,120,8,180,184
predict3_V05_T121,predict3,5,121,8,180,184
predict3_V05_T122,predict3,5,122,9,180,184
predict3_V05_T123,predict3,5,123,9,180,184
predict3_V05_T124,predict3,5,124,9,180,177
predict3_V05_T125,predict3,5,125,9,182,160
predict3_V05_T126,predict3,5,126,9,183,141
predict3_V05_T127,predict3,5,127,9,183,141
predict3_V05_T128,predict3,5,128,9,183,141
predict3_V05_T129,predict3,5,129,9,183,141
predict3_V05_T130,predict3,5,130,9,183,141
predict3_V05_T131,predict3,5,131,9,183,141
predict3_V05_T132,predict3,5,132,9,183,141
predict3_V05_T133,predict3,5,133,9,183,141
predict3_V05_T134,predict3,5,134,9,183,141
predict3_V06_T000,predict3,6,0,0,128,128
predict3_V06_T001,predict3,6,1,0,128,128
predict3_V06_T002,predict3,6,2,0,128,128
predict3_V06_T003,predict3,6,3,0,128,128
predict3_V06_T004,predict3,6,4,0,128,128
predict3_V06_T005,predict3,6,5,0,128,128
